GEOID,Tract_Name,LST_C_mean,LST_C_max,LST_C_min,Avg_Air_Temp_C,Max_Air_Temp_C,Min_Air_Temp_C,Avg_Wind_ms,Max_Wind_ms,Min_Wind_ms,Avg_Humidity_percent
11001009604,Census Tract 96.04,39.124351727668504,41.02808732305074,36.71824838625245,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000201,Census Tract 2.01,38.68212123472625,40.22179353451045,36.825378465338346,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000300,Census Tract 3,34.880688981854206,37.13642894997586,31.350350784472205,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000400,Census Tract 4,34.56327977250806,36.517437505578975,30.677995242816834,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000502,Census Tract 5.02,36.04362482093511,37.48089559606252,32.74669979784616,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004600,Census Tract 46,41.8378956458491,43.162346218015934,39.600606136465494,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004801,Census Tract 48.01,41.269966828596395,42.477222790416164,39.502077414394925,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004802,Census Tract 48.02,41.774024350253036,43.2460521603343,39.10479805579737,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004902,Census Tract 49.02,42.24296073987848,44.65690890827125,38.82156649231817,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007401,Census Tract 74.01,37.33242864928461,38.67432667831404,35.96489940262322,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007403,Census Tract 74.03,38.716466640529774,39.61965731079542,37.58939628900232,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000600,Census Tract 6,35.748955535049014,36.30240372349766,34.90751142292464,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000702,Census Tract 7.02,36.0034508943629,38.014979291243264,31.455592023961675,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007404,Census Tract 74.04,39.18220760796661,40.116030215296,38.36524112010151,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007301,Census Tract 73.01,34.203920461055716,35.567982586988855,32.79252112007266,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
